date,sp500_tr_return,cpi_index,treasury_10yr_yield
1943-10-01,-0.0049810050041702025,0.0,0.024775000000000002
1943-11-01,-0.04204077581369259,0.0,0.024783333333333334
1943-12-01,0.01772580170638416,0.0,0.02479166666666667
1944-01-01,0.03668215011614406,0.0,0.0248
1944-02-01,-0.0024144374120955714,0.0,0.024708333333333332
1944-03-01,0.03242707448314919,0.0,0.02461666666666667
1944-04-01,-0.013062444903581216,0.0057471264367816915,0.024525
1944-05-01,0.022054015979814823,0.0,0.024433333333333335
1944-06-01,0.05144628099173554,0.005714285714285796,0.024341666666666664
1944-07-01,0.03021134569850048,0.0056818181818180605,0.024249999999999997
1944-08-01,-0.010534185897435822,0.0,0.024158333333333334
1944-09-01,-0.012230028623471334,0.0,0.024066666666666667
1944-10-01,0.02883597883597888,0.0,0.023975
1944-11-01,-0.0028401755744901225,0.0,0.023883333333333336
1944-12-01,0.02600104004160153,0.005649717514124374,0.023791666666666666
1945-01-01,0.03386344147582698,0.0,0.023700000000000002
1945-02-01,0.03735277365950074,0.0,0.02355
1945-03-01,0.003168340506934486,0.0,0.023400000000000004
1945-04-01,0.029014118210098028,0.0,0.023250000000000003
1945-05-01,0.041608309990663006,0.005617977528089768,0.0231
1945-06-01,0.021873594242015404,0.01117318435754206,0.022949999999999998
1945-07-01,-0.01693542633090339,0.0,0.0228
1945-08-01,0.007085402571041843,0.0,0.02265
1945-09-01,0.07181389076196898,0.0,0.0225
1945-10-01,0.04513888888888884,0.0,0.022350000000000002
1945-11-01,0.036060606060605904,0.0,0.022199999999999998
1945-12-01,0.02024647887323927,0.0055248618784529205,0.02205
1946-01-01,0.04302109540296217,0.0,0.0219
1946-02-01,0.005888517388087378,-0.005494505494505378,0.021949999999999997
1946-03-01,-0.026747832503228097,0.011049723756906037,0.022000000000000002
1946-04-01,0.06769347784749957,0.005464480874316823,0.02205
1946-05-01,0.0051804215791355634,0.00543478260869573,0.022099999999999998
1946-06-01,-0.0033868092691621277,0.010810810810810773,0.02215
1946-07-01,-0.025460472730534423,0.05882352941176478,0.022199999999999998
1946-08-01,-0.016220373961219003,0.02020202020202013,0.022250000000000002
1946-09-01,-0.14420903954802267,0.009900990099009866,0.0223
1946-10-01,-0.018684189308592836,0.01960784313725501,0.02235
1946-11-01,-9.416384180793713e-05,0.024038461538461536,0.022400000000000003
1946-12-01,0.033980031767642416,0.009389671361502313,0.02245
1947-01-01,0.009216418814716798,0.0,0.0225
1947-02-01,0.04271678172255089,0.0,0.022658333333333332
1947-03-01,-0.036708860759493644,0.01860465116279063,0.022816666666666666
1947-04-01,-0.03290823988566405,0.0,0.022975
1947-05-01,-0.013546421232876749,0.0,0.023133333333333336
1947-06-01,0.039284053928405394,0.004566210045662165,0.023291666666666665
1947-07-01,0.06699236298292899,0.00909090909090906,0.02345
1947-08-01,-0.01553582752060867,0.013513513513513545,0.02360833333333333
1947-09-01,-0.021614920224234613,0.022222222222222223,0.02376666666666667
1947-10-01,0.03036004316069052,0.0,0.023925000000000002
1947-11-01,-0.007209638619201653,0.004347826086956583,0.02408333333333333
1947-12-01,-0.01113294040602486,0.012987012987012863,0.02424166666666667
1948-01-01,-0.008630888223552846,0.012820512820512851,0.024399999999999998
1948-02-01,-0.04446691953247928,-0.008438818565400814,0.024291666666666666
1948-03-01,0.0192080378250592,-0.004255319148936231,0.02418333333333333
1948-04-01,0.08187645687645673,0.017094017094017186,0.024075000000000003
1948-05-01,0.05330086580086557,0.004201680672268818,0.023966666666666664
1948-06-01,0.04587203302373588,0.008368200836820203,0.023858333333333332
1948-07-01,-0.019536925287356177,0.012448132780082869,0.02375
1948-08-01,-0.024851131749898725,0.004098360655737763,0.02364166666666667
1948-09-01,-0.006744040150564623,0.0,0.023533333333333337
1948-10-01,0.03199027072758054,-0.004081632653061282,0.023424999999999998
1948-11-01,-0.05090590899732361,-0.00819672131147538,0.023316666666666666
1948-12-01,-0.0014715500327010522,-0.004132231404958589,0.023208333333333334
1949-01-01,0.01638505047180172,-0.004149377593361055,0.0231
1949-02-01,-0.033185042317708247,-0.008333333333333304,0.023108333333333335
1949-03-01,0.01500789889415488,0.0,0.023116666666666664
1949-04-01,0.00421044600938969,0.004201680672268818,0.023125
1949-05-01,-0.0017535818222521593,-0.004184100418409953,0.023133333333333336
1949-06-01,-0.04905277401894437,0.004201680672268818,0.023141666666666668
1949-07-01,0.0626740038177045,-0.008368200836820055,0.02315
1949-08-01,0.041741926377597105,0.004219409282700482,0.023158333333333333
1949-09-01,0.01874863745367339,0.004201680672268818,0.023166666666666665
1949-10-01,0.03159742844846147,-0.008368200836820055,0.023174999999999998
1949-11-01,0.019648993077407084,0.004219409282700482,0.023183333333333334
1949-12-01,0.03258845437616387,-0.008403361344537785,0.023191666666666663
1950-01-01,0.026350261991132662,-0.00423728813559328,0.0232
1950-02-01,0.02527646129541883,0.0,0.023408333333333333
1950-03-01,0.013800116211504898,0.004255319148936231,0.023616666666666668
1950-04-01,0.03390970220941392,0.0,0.023825
1950-05-01,0.03919095665171901,0.00423728813559313,0.024033333333333334
1950-06-01,0.021691973969631073,0.004219409282700482,0.024241666666666665
1950-07-01,-0.06704317858413367,0.012605042016806753,0.02445
1950-08-01,0.06658357307249707,0.008298755186721962,0.024658333333333334
1950-09-01,0.041282329535178075,0.0041152263374484715,0.024866666666666662
1950-10-01,0.04741732180293501,0.008196721311475526,0.025075
1950-11-01,0.003956257339372549,0.004065040650406417,0.025283333333333335
1950-12-01,0.0021432173474533744,0.01214574898785428,0.02549166666666667
1951-01-01,0.08019691983122379,0.015999999999999945,0.025699999999999997
1951-02-01,0.04315311173974523,0.011811023622047273,0.025791666666666668
1951-03-01,-0.011060606060606215,0.003891050583657643,0.025883333333333335
1951-04-01,0.019314724919093917,0.0,0.025975
1951-05-01,0.006336184610705509,0.003875968992247979,0.026066666666666665
1951-06-01,-0.011399908800729608,0.0,0.026158333333333332
1951-07-01,0.023614346481051873,0.0,0.02625
1951-08-01,0.049602257181942555,0.0,0.026341666666666666
1951-09-01,0.03130915974952675,0.007722007722007832,0.026433333333333336
1951-10-01,0.00015378336172622298,0.003831417624520991,0.026525000000000003
1951-11-01,-0.022664561929223614,0.007633587786259515,0.026616666666666667
1951-12-01,0.03599735799207404,0.0037878787878788418,0.026708333333333334
1952-01-01,0.03835017086715076,0.0,0.0268
1952-02-01,-0.013308977538928013,-0.007547169811320728,0.026924999999999998
1952-03-01,0.007508771929824354,0.0,0.02705
1952-04-01,0.002064958700826125,0.0038022813688212117,0.027175
1952-05-01,0.004633529907329459,0.0,0.027300000000000005
1952-06-01,0.032483494872875385,0.0037878787878788418,0.027425
1952-07-01,0.03366830735575599,0.007547169811320728,0.027549999999999998
1952-08-01,0.00880515683147265,0.0,0.027675
1952-09-01,-0.011086841408525228,0.0,0.027800000000000002
1952-10-01,-0.0161532485875705,0.0,0.027925
1952-11-01,0.03662864111019526,0.0,0.028050000000000002
1952-12-01,0.045045944866160426,0.0,0.028175
1953-01-01,0.009888632872503855,-0.0037453183520598453,0.028300000000000002
1953-02-01,-0.0077349121466768755,-0.0037593984962406546,0.028008333333333333
1953-03-01,0.009570765661252922,0.003773584905660431,0.027716666666666664
1953-04-01,-0.04471806464024619,0.0,0.028300000000000002
1953-05-01,0.01003868204505598,0.003759398496240521,0.0305
1953-06-01,-0.03106548577563073,0.0037453183520599785,0.0311
1953-07-01,0.01913709116214335,0.0,0.029300000000000003
1953-08-01,0.008988609853163076,0.00373134328358201,0.029500000000000002
1953-09-01,-0.04106874402077365,0.0,0.0287
1953-10-01,0.035202693023922205,0.003717472118959161,0.026600000000000002
1953-11-01,0.027117229870671666,-0.0037037037037037563,0.0268
1953-12-01,0.018401360544217704,0.0,0.0259
1954-01-01,0.0302613438045376,0.0,0.0248
1954-02-01,0.02678492406389088,0.0,0.024700000000000003
1954-03-01,0.025845503458877817,0.0,0.023700000000000002
1954-04-01,0.04448416133483879,-0.0037174721189590287,0.0229
1954-05-01,0.044205181565930785,0.00373134328358201,0.023700000000000002
1954-06-01,0.01221139343311295,0.0,0.023799999999999998
1954-07-01,0.04459216735727445,0.0,0.023
1954-08-01,0.023960974665339085,0.0,0.0236
1954-09-01,0.02741620566221914,-0.0037174721189590287,0.023799999999999998
1954-10-01,0.02716833598304169,0.0,0.024300000000000002
1954-11-01,0.04308232338926876,0.0,0.0248
1954-12-01,0.04959130781499188,-0.0037313432835821424,0.025099999999999997
1955-01-01,0.02170114860356498,0.0,0.026099999999999998
1955-02-01,0.03706303838951297,0.0,0.0265
1955-03-01,-0.00434900788257675,0.0,0.0268
1955-04-01,0.03808979452054784,0.0,0.0275
1955-05-01,-0.0007797713629943415,0.0,0.0276
1955-06-01,0.06145833333333339,0.0,0.0278
1955-07-01,0.0764761814982402,0.0037453183520599785,0.028999999999999998
1955-08-01,-0.002960627000858751,0.0,0.0297
1955-09-01,0.048197030403016816,0.00373134328358201,0.0297
1955-10-01,-0.04723599834611347,0.0,0.0288
1955-11-01,0.07067468139001032,0.0,0.028900000000000002
1955-12-01,0.012384130515387337,-0.0037174721189590287,0.0296
1956-01-01,-0.023822643450150616,0.0,0.028999999999999998
1956-02-01,0.009550773876934704,0.0,0.028399999999999998
1956-03-01,0.07211718808612799,0.0,0.0296
1956-04-01,0.014868621464167786,0.00373134328358201,0.0318
1956-05-01,-0.028344311481096063,0.003717472118959161,0.030699999999999998
1956-06-01,-0.0025784271594326835,0.007407407407407381,0.03
1956-07-01,0.057512661191556846,0.007352941176470562,0.0311
1956-08-01,-0.002824466994669872,-0.0036496350364962726,0.0333
1956-09-01,-0.03086547054375466,0.003663003663003585,0.0338
1956-10-01,-0.009595306717904872,0.0036496350364964023,0.0334
1956-11-01,-0.007184742647058928,0.0,0.0349
1956-12-01,0.018028846153846256,0.003636363636363688,0.0359
1957-01-01,-0.018632159776055035,0.0,0.0346
1957-02-01,-0.03996380879007999,0.003623188405797024,0.0334
1957-03-01,0.016198911126447335,0.0036101083032491488,0.0341
1957-04-01,0.026440305852070356,0.003597122302158197,0.0348
1957-05-01,0.041601923788383344,0.0035842293906810548,0.036000000000000004
1957-06-01,0.019541826991591682,0.003571428571428622,0.038
1957-07-01,0.023238696109358692,0.007117437722419903,0.0393
1957-08-01,-0.05203394489108759,0.0,0.0393
1957-09-01,-0.037376381617219456,0.0,0.0392
1957-10-01,-0.05894724874943147,0.0,0.0397
1957-11-01,-0.017984157775622345,0.003533568904593564,0.037200000000000004
1957-12-01,0.0032011565468814673,0.0,0.0321
1958-01-01,0.02327326638565186,0.007042253521126861,0.030899999999999997
1958-02-01,0.007005248865110225,0.0,0.0305
1958-03-01,0.024175957343674392,0.006993006993006968,0.0298
1958-04-01,0.008938237156653317,0.0034722222222221483,0.0288
1958-05-01,0.03555213745866781,0.0,0.0292
1958-06-01,0.027326468344774923,0.0,0.0297
1958-07-01,0.030707635009310952,0.003460207612456797,0.032
1958-08-01,0.040542989705669275,-0.0034482758620690145,0.0354
1958-09-01,0.029437456324248767,0.0,0.037599999999999995
1958-10-01,0.04360135825163414,0.0,0.038
1958-11-01,0.03327335623159944,0.003460207612456797,0.0374
1958-12-01,0.021634920634920674,-0.0034482758620690145,0.038599999999999995
1959-01-01,0.04255728485075072,0.003460207612456797,0.04019999999999999
1959-02-01,-0.012640342203044441,-0.0034482758620690145,0.039599999999999996
1959-03-01,0.02807193719189316,0.0,0.039900000000000005
1959-04-01,0.01937421355650537,0.003460207612456797,0.0412
1959-05-01,0.017663937536485763,0.0,0.0431
1959-06-01,-0.00605302507476424,0.0034482758620690145,0.0434
1959-07-01,0.042285459450052354,0.0034364261168384146,0.044000000000000004
1959-08-01,-0.00317580348175428,0.0,0.0443
1959-09-01,-0.03702300785634127,0.003424657534246624,0.046799999999999994
1959-10-01,0.0017771983640082478,0.0034129692832763777,0.0453
1959-11-01,0.00670077485380105,0.0,0.0453
1959-12-01,0.03464092259304574,0.0,0.046900000000000004
1960-01-01,-0.01480603059036012,-0.0034013605442176145,0.0472
1960-02-01,-0.036039792635992884,0.0034129692832763777,0.0449
1960-03-01,-0.010726664276323628,0.0,0.0425
1960-04-01,0.01584776747849248,0.0034013605442177355,0.042800000000000005
1960-05-01,-0.006240400143549207,0.0,0.0435
1960-06-01,0.03988591090184723,0.0033898305084746243,0.0415
1960-07-01,-0.0219612294795668,0.0,0.039
1960-08-01,0.01490866762177645,0.0,0.038
1960-09-01,-0.02720757388072903,0.0,0.038
1960-10-01,-0.016739646049990897,0.006756756756756733,0.038900000000000004
1960-11-01,0.03540852410199147,0.0,0.0393
1960-12-01,0.026906435911303372,0.0,0.0384
1961-01-01,0.05426448063380285,0.0,0.0384
1961-02-01,0.04373650647465954,0.0,0.0378
